BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
4.20145,-0.041402,10,6,14,7,8,210
2.451833,-0.047642,10,6,14,8,9,214
2.345045,-0.066559,10,6,14,9,10,218
2.138944,-0.048929,10,6,14,10,11,222
2.581702,-0.051411,10,6,14,11,12,226
4.261983,-0.057809,10,6,14,12,13,230
4.20145,3.100191,10,6,14,15,16,234
2.597764,3.105166,10,7,15,1,2,238
2.155349,3.110373,10,7,15,2,3,242
2.171981,3.127547,10,7,15,3,4,246
2.30128,3.121394,10,7,15,4,5,250
4.051677,3.115893,10,7,15,5,6,254
3.980861,-0.040361,10,7,15,8,9,2
2.804012,-0.052488,10,7,15,9,10,6
2.13901,-0.049017,10,7,15,10,11,10
2.177236,-0.0564,10,7,15,11,12,14
2.52852,-0.060309,10,7,15,12,13,18
4.240212,-0.045373,10,7,15,13,14,22
4.293608,3.101682,10,8,16,1,2,26
2.596942,3.104806,10,8,16,2,3,30
2.171729,3.127456,10,8,16,3,4,34
1.987787,3.12435,10,8,16,4,5,38
2.522382,3.117574,10,8,16,5,6,42
4.218105,3.109047,10,8,16,6,7,46
4.461311,-0.046299,10,8,16,9,10,50
2.543753,-0.045376,10,8,16,10,11,54
2.230656,-0.046299,10,8,16,11,12,58
2.085277,-0.059698,10,8,16,12,13,62
2.544199,-0.045314,10,8,16,13,14,66
4.240332,-0.045314,10,8,16,14,15,70
4.071011,3.102492,10,9,1,2,3,74
2.613653,3.119079,10,9,1,3,4,78
1.970778,3.105291,10,9,1,4,5,82
2.154605,3.109954,10,9,1,5,6,86
2.67275,3.092392,10,9,1,6,7,90
4.346402,3.106219,10,9,1,7,8,94
3.97969,-0.040367,10,9,1,10,11,98
2.619532,-0.057593,10,9,1,11,12,102
2.084788,-0.059732,10,9,1,12,13,106
2.137946,-0.049144,10,9,1,13,14,110
2.672349,-0.049057,10,9,1,14,15,114
4.330485,-0.044116,10,9,1,15,16,118
4.291108,3.101376,10,10,2,3,4,122
2.374908,3.10712,10,10,2,4,5,126
2.153838,3.110124,10,10,2,5,6,130
2.26723,3.088349,10,10,2,6,7,134
2.650524,3.112788,10,10,2,7,8,138
4.010691,3.120097,10,10,2,8,9,142
4.329199,-0.043975,10,10,2,11,12,146
2.618376,-0.057601,10,10,2,12,13,150
2.137686,-0.048941,10,10,2,13,14,154
2.2294,-0.046104,10,10,2,14,15,158
2.634207,-0.042939,10,10,2,15,16,162
4.313751,-0.05287,10,11,3,1,2,166
3.811457,3.108215,10,11,3,4,5,170
2.613113,3.119105,10,11,3,5,6,174
2.321276,3.097926,10,11,3,6,7,178
2.283469,3.104941,10,11,3,7,8,182
2.521569,3.117509,10,11,3,8,9,186
