BIOZ1_TOMO,EXC_FREQ_KHZ,GND_OUTPUT,EXC_OUTPUT,SENSE_OUTPUT,PACKET_NUMBER
46.69543640828646,10,3,4,8,138
46.5623449426058,10,3,4,9,142
46.272649724527255,10,3,4,10,146
45.91458345654152,10,3,4,11,150
45.209648484530504,10,3,4,12,154
45.383377379945316,10,3,4,13,158
45.27760555554968,10,3,4,14,162
44.96279518620454,10,3,4,15,166
44.26193031131103,10,3,4,16,170
45.976862013468136,10,3,5,1,178
43.25562751423778,10,3,5,2,182
50.81658147801824,10,3,5,4,186
98.89988588740435,10,3,5,5,190
57.092845913065865,10,3,5,6,194
53.876828738759585,10,3,5,7,198
52.94633974788981,10,3,5,8,202
52.19349890086314,10,3,5,9,206
51.495540671646836,10,3,5,10,210
50.90890491241071,10,3,5,11,214
49.90682222259087,10,3,5,12,218
49.86783431519945,10,3,5,13,222
49.4811217970188,10,3,5,14,226
48.88931925258971,10,3,5,15,230
47.94938604280532,10,3,5,16,234
47.4604784953566,10,3,6,1,242
44.141699189140205,10,3,6,2,246
47.96945269992082,10,3,6,4,250
57.133781252346004,10,3,6,5,254
107.12384939581425,10,3,6,6,2
61.37215679535601,10,3,6,7,6
58.11272285698093,10,3,6,8,10
56.49808073862979,10,3,6,9,14
55.187039089507515,10,3,6,10,18
54.18059279289962,10,3,6,11,22
52.91237820185901,10,3,6,12,26
52.61722701095772,10,3,6,13,30
51.92976938971325,10,3,6,14,34
51.09460567598566,10,3,6,15,38
49.86716887343455,10,3,6,16,42
48.409262903577805,10,3,7,1,50
44.75344471164603,10,3,7,2,54
47.0305514999046,10,3,7,4,58
53.843629133979086,10,3,7,5,62
61.630282557489636,10,3,7,6,66
110.31785630031408,10,3,7,7,70
64.75689399051114,10,3,7,8,74
60.653621070622066,10,3,7,9,78
58.52997999474211,10,3,7,10,82
57.08599212665125,10,3,7,11,86
55.71176012536244,10,3,7,12,90
54.78465659806729,10,3,7,13,94
53.78780095379592,10,3,7,14,98
52.60802500777116,10,3,7,15,102
51.005742670399876,10,3,7,16,106
49.14568287028164,10,3,8,1,114
45.09567364521732,10,3,8,2,118
46.48596155024006,10,3,8,4,122
52.49661363786967,10,3,8,5,126
57.56086383902538,10,3,8,6,130
64.29816936942817,10,3,8,7,134
112.8112248930913,10,3,8,8,138
67.04440942555775,10,3,8,9,142
62.063153700533455,10,3,8,10,146
59.66481220943061,10,3,8,11,150
57.44154870567014,10,3,8,12,154
56.435533855484515,10,3,8,13,158
55.1758807229585,10,3,8,14,162
53.82450419967336,10,3,8,15,166
52.092514172154814,10,3,8,16,170
49.6970082120361,10,3,9,1,178
45.28705882890258,10,3,9,2,182
46.08383124926636,10,3,9,4,186
51.6179123893871,10,3,9,5,190
55.80448836529568,10,3,9,6,194
60.13710763250102,10,3,9,7,198
67.04007348035117,10,3,9,8,202
111.67755626032478,10,3,9,9,206
67.51714019841017,10,3,9,10,210
62.782821444547714,10,3,9,11,214
59.73683164854084,10,3,9,12,218
58.21577319709806,10,3,9,13,222
56.57305586801617,10,3,9,14,226
54.906348985097786,10,3,9,15,230
52.86821797555268,10,3,9,16,234
50.220088255443734,10,3,10,1,242
45.60129190005183,10,3,10,2,246
45.72976982773516,10,3,10,4,250
50.9620593552296,10,3,10,5,254
54.65013145420146,10,3,10,6,2
57.923376046568784,10,3,10,7,6
62.17712895475414,10,3,10,8,10
67.58313858444382,10,3,10,9,14
113.43976104218045,10,3,10,10,18
68.4459753311663,10,3,10,11,22
62.88272029238648,10,3,10,12,26
60.22913883440978,10,3,10,13,30
58.05105340042166,10,3,10,14,34
55.97190302734233,10,3,10,15,38
53.68302532329306,10,3,10,16,42
50.72202823019156,10,3,11,1,50
45.818992256113205,10,3,11,2,54
45.47652444029044,10,3,11,4,58
50.40476072425094,10,3,11,5,62
53.69065689186996,10,3,11,6,66
56.49084748842591,10,3,11,7,70
59.83097097279393,10,3,11,8,74
62.90214817495422,10,3,11,9,78
68.454831534854,10,3,11,10,82
114.87565954907633,10,3,11,11,86
67.87741047122495,10,3,11,12,90
62.785731538886466,10,3,11,13,94
59.72107070973808,10,3,11,14,98
57.123498052257055,10,3,11,15,102
54.4896604620769,10,3,11,16,106
51.283452623421184,10,3,12,1,114
46.080256220668986,10,3,12,2,118
45.19974691550703,10,3,12,4,122
49.87975654237234,10,3,12,5,126
52.90002342348464,10,3,12,6,130
55.30303863988149,10,3,12,7,134
58.112622842377405,10,3,12,8,138
60.282122408302016,10,3,12,9,142
63.169984032745326,10,3,12,10,146
68.00861021004327,10,3,12,11,150
113.1437756921605,10,3,12,12,154
67.61225533280762,10,3,12,13,158
62.02223921567889,10,3,12,14,162
58.54615696672835,10,3,12,15,166
55.392380291927914,10,3,12,16,170
51.933603693789294,10,3,13,1,178
46.38575124414837,10,3,13,2,182
44.954088746307875,10,3,13,4,186
49.402789213333214,10,3,13,5,190
52.12255312887278,10,3,13,6,194
54.216339662509256,10,3,13,7,198
56.668152480557936,10,3,13,8,202
58.3643901969453,10,3,13,9,206
60.28602210802982,10,3,13,10,210
62.777608277026566,10,3,13,11,214
67.43003266774117,10,3,13,12,218
112.91326825490772,10,3,13,13,222
66.3916847771873,10,3,13,14,226
60.56431328242778,10,3,13,15,230
56.54530997877932,10,3,13,16,234
52.801345313339304,10,3,14,1,242
46.771211554263495,10,3,14,2,246
44.64072896933388,10,3,14,4,250
48.86324139685304,10,3,14,5,254
51.31412183961835,10,3,14,6,2
53.118448137681895,10,3,14,7,6
55.26607469049795,10,3,14,8,10
56.6031150766393,10,3,14,9,14
57.99428764011907,10,3,14,10,18
59.57101581520208,10,3,14,11,22
61.59955353862759,10,3,14,12,26
66.32591814460093,10,3,14,13,30
110.85575693182997,10,3,14,14,34
64.77535533552488,10,3,14,15,38
58.309551495439585,10,3,14,16,42
54.193392551169076,10,3,15,1,50
47.240171866174194,10,3,15,2,54
44.275595828642395,10,3,15,4,58
48.20627093767387,10,3,15,5,62
50.40513456561264,10,3,15,6,66
51.96802280420561,10,3,15,7,70
53.76097214903163,10,3,15,8,74
54.85696447817385,10,3,15,9,78
55.84935050048748,10,3,15,10,82
56.90048243250904,10,3,15,11,86
57.90634983502449,10,3,15,12,90
60.42059327086014,10,3,15,13,94
64.80561380290887,10,3,15,14,98
108.91293874969048,10,3,15,15,102
62.1295533535785,10,3,15,16,106
57.565100291247695,10,3,16,1,114
48.10180713709105,10,3,16,2,118
43.78397566998541,10,3,16,4,122
47.35647434512138,10,3,16,5,126
49.19614273045929,10,3,16,6,130
50.506995318629926,10,3,16,7,134
52.08320590290014,10,3,16,8,138
52.87774441636113,10,3,16,9,142
53.51306083046444,10,3,16,10,146
54.205982417763856,10,3,16,11,150
54.73109191427409,10,3,16,12,154
56.33707597957828,10,3,16,13,158
58.2800833356876,10,3,16,14,162
62.112392091322604,10,3,16,15,166
105.33925235869091,10,3,16,16,170
44.733908829907854,10,4,5,1,178
43.79432054130203,10,4,5,2,182
41.54016336233221,10,4,5,3,186
89.8252708218839,10,4,5,5,190
50.65438245600324,10,4,5,6,194
48.358890202204606,10,4,5,7,198
47.595594014449084,10,4,5,8,202
47.121858177389434,10,4,5,9,206
46.667775310492715,10,4,5,10,210
46.418387399842004,10,4,5,11,214
46.19625862070089,10,4,5,12,218
45.92907963500224,10,4,5,13,222
45.719628721233086,10,4,5,14,226
45.45463815952119,10,4,5,15,230
45.155098950479235,10,4,5,16,234
49.04023100750643,10,4,6,1,242
47.56287299606627,10,4,6,2,246
44.37892333165836,10,4,6,3,250
50.62649385818492,10,4,6,5,254
102.96109891138182,10,4,6,6,2
58.651082323168154,10,4,6,7,6
55.49268117066588,10,4,6,8,10
54.18473825872459,10,4,6,9,14
53.164473656570614,10,4,6,10,18
52.57201360139719,10,4,6,11,22
52.00255011810165,10,4,6,12,26
51.52799908686043,10,4,6,13,30
50.99784436046815,10,4,6,14,34
50.483203762523914,10,4,6,15,38
49.875542724955814,10,4,6,16,42
50.93021438746342,10,4,7,1,50
49.054090001684145,10,4,7,2,54
45.35321259679732,10,4,7,3,58
48.301368433880754,10,4,7,5,62
58.682455083702834,10,4,7,6,66
108.59419329232294,10,4,7,7,70
63.143605499755935,10,4,7,8,74
59.399203150273145,10,4,7,9,78
57.42615860622953,10,4,7,10,82
56.24974368616128,10,4,7,11,86
55.336245929551026,10,4,7,12,90
54.52041332244465,10,4,7,13,94
53.72249865558546,10,4,7,14,98
52.98189277125543,10,4,7,15,102
52.0841904548813,10,4,7,16,106
52.20721643811798,10,4,8,1,114
49.99627815713394,10,4,8,2,118
45.896073076540695,10,4,8,3,122
47.490438887535475,10,4,8,5,126
55.4455988974391,10,4,8,6,130
63.106415518202574,10,4,8,7,134
111.52724668680038,10,4,8,8,138
66.21818008997779,10,4,8,9,142
61.58554233726733,10,4,8,10,146
59.53002790294126,10,4,8,11,150
58.10530293903559,10,4,8,12,154
56.87016745835826,10,4,8,13,158
55.74984452783895,10,4,8,14,162
54.74307466804936,10,4,8,15,166
53.580048881693735,10,4,8,16,170
53.087148879113144,10,4,9,1,178
50.63958746877393,10,4,9,2,182
46.23538809262442,10,4,9,3,186
47.01790233207944,10,4,9,5,190
54.131146404126135,10,4,9,6,194
59.304549529494906,10,4,9,7,198
66.21389753359678,10,4,9,8,202
111.17388104371179,10,4,9,9,206
67.32477835775782,10,4,9,10,210
62.97394858847412,10,4,9,11,214
60.66743380529397,10,4,9,12,218
58.9203549951134,10,4,9,13,222
57.477704612678636,10,4,9,14,226
56.18192019595098,10,4,9,15,230
54.75394567461426,10,4,9,16,234
53.9743052764123,10,4,10,1,242
51.207209108323866,10,4,10,2,246
46.55219067274911,10,4,10,3,250
46.669802391253924,10,4,10,5,254
53.2163708793539,10,4,10,6,2
57.45418861470623,10,4,10,7,6
61.655060516183866,10,4,10,8,10
67.45146474122741,10,4,10,9,14
113.62410256929707,10,4,10,10,18
68.88002281888528,10,4,10,11,22
63.91474778066963,10,4,10,12,26
61.29305723996076,10,4,10,13,30
59.28150773223986,10,4,10,14,34
57.62607002147009,10,4,10,15,38
55.89313415640446,10,4,10,16,42
54.68753962424151,10,4,11,1,50
51.747973307204354,10,4,11,2,54
46.82693877406137,10,4,11,3,58
46.37639077623673,10,4,11,5,62
52.58559348831028,10,4,11,6,66
56.30246510012645,10,4,11,7,70
59.61658603216999,10,4,11,8,74
63.09365310784869,10,4,11,9,78
68.85951163082837,10,4,11,10,82
115.64260884011713,10,4,11,11,86
69.06669764457563,10,4,11,12,90
64.0862796070725,10,4,11,13,94
61.173518442283054,10,4,11,14,98
59.04220097371905,10,4,11,15,102
56.95163841453407,10,4,11,16,106
55.557633056668195,10,4,12,1,114
52.27451750776712,10,4,12,2,118
47.088784827992825,10,4,12,3,122
46.16172987789737,10,4,12,5,126
52.01293593304101,10,4,12,6,130
55.371396274697894,10,4,12,7,134
58.12512502582164,10,4,12,8,138
60.73257779239358,10,4,12,9,142
63.87174310731679,10,4,12,10,146
69.00881641188938,10,4,12,11,150
114.42983090607272,10,4,12,12,154
69.1368697415725,10,4,12,13,158
63.73810078834596,10,4,12,14,162
60.745663909451444,10,4,12,15,166
58.12512502582164,10,4,12,16,170
56.470694308504,10,4,13,1,178
52.84374070194412,10,4,13,2,182
47.39204200171221,10,4,13,3,186
45.938221013209635,10,4,13,5,190
51.536870146244425,10,4,13,6,194
54.59440424927808,10,4,13,7,198
57.0033448088959,10,4,13,8,202
59.08163142516207,10,4,13,9,206
61.30603614849788,10,4,13,10,210
64.04677555662316,10,4,13,11,214
69.1596762366492,10,4,13,12,218
114.72527160682515,10,4,13,13,222
68.4586630472616,10,4,13,14,226
63.01468611759494,10,4,13,15,230
59.55909145919451,10,4,13,16,234
57.64509173950518,10,4,14,1,242
53.487257669083384,10,4,14,2,246
47.693898174804524,10,4,14,3,250
45.682293443656185,10,4,14,5,254
51.01494407135775,10,4,14,6,2
53.80693825308785,10,4,14,7,6
55.85836417985394,10,4,14,8,10
57.59140754420651,10,4,14,9,14
59.28917896008347,10,4,14,10,18
61.205061795600734,10,4,14,11,22
63.82699246696642,10,4,14,12,26
68.39960062851426,10,4,14,13,30
113.23731160443945,10,4,14,14,34
67.57442414310944,10,4,14,15,38
61.60365191740122,10,4,14,16,42
59.423304751474674,10,4,15,1,50
54.357267245309934,10,4,15,2,54
48.08724770753666,10,4,15,3,58
45.41158286874632,10,4,15,5,62
50.463106017716775,10,4,15,6,66
53.00432458070686,10,4,15,7,70
54.80842603809698,10,4,15,8,74
56.23318862086624,10,4,15,9,78
57.54726639537595,10,4,15,10,82
58.97225023031696,10,4,15,11,86
60.73387554315335,10,4,15,12,90
62.94780137417337,10,4,15,13,94
67.47152628565145,10,4,15,14,98
111.9515971957025,10,4,15,15,102
65.7769637467045,10,4,15,16,106
63.287198413471764,10,4,16,1,114
55.76765881854829,10,4,16,2,118
48.58880385513313,10,4,16,3,122
45.059716129798424,10,4,16,5,126
49.80498823053107,10,4,16,6,130
52.04137869068474,10,4,16,7,134
53.576583676520144,10,4,16,8,138
54.778880188265425,10,4,16,9,142
55.78559983273778,10,4,16,10,146
56.83446131272298,10,4,16,11,150
58.06215171440661,10,4,16,12,154
59.43595321443889,10,4,16,13,158
61.487469148779105,10,4,16,14,162
65.7235419801158,10,4,16,15,166
109.47898031258666,10,4,16,16,170
41.80661887979809,10,5,6,1,178
41.344266779794744,10,5,6,2,182
40.365732160452666,10,5,6,3,186
37.53792780869223,10,5,6,4,190
89.78621244277815,10,5,6,6,194
47.86148731510395,10,5,6,7,198
45.42673944951429,10,5,6,8,202
44.55345671176514,10,5,6,9,206
44.0776061920364,10,5,6,10,210
43.69514354760429,10,5,6,11,214
43.39316795145079,10,5,6,12,218
43.12671855684881,10,5,6,13,222
42.877753378731114,10,5,6,14,226
42.56104627346938,10,5,6,15,230
42.20399872334709,10,5,6,16,234
45.98679075272161,10,5,7,1,242
45.17013127342626,10,5,7,2,246
43.593288268330646,10,5,7,3,250
39.83540482798045,10,5,7,4,254
47.90730309066948,10,5,7,6,2
100.09651506431413,10,5,7,7,6
55.41256282859516,10,5,7,8,10
52.102636765396255,10,5,7,9,14
50.63352670384608,10,5,7,10,18
49.76328640020435,10,5,7,11,22
49.061837605751954,10,5,7,12,26
48.490463352297894,10,5,7,13,30
47.921397899085,10,5,7,14,34
47.35539560740648,10,5,7,15,38
46.743596660812706,10,5,7,16,42
48.091313319541015,10,5,8,1,50
46.95181527412586,10,5,8,2,54
45.017947626199394,10,5,8,3,58
40.66276366009579,10,5,8,4,62
45.43858209595154,10,5,8,6,66
55.39882977052097,10,5,8,7,70
104.70031509673322,10,5,8,8,74
59.75585643810818,10,5,8,9,78
55.623861305359114,10,5,8,10,82
53.79641188842674,10,5,8,11,86
52.57477100962075,10,5,8,12,90
51.65133436627424,10,5,8,13,94
50.78823725636816,10,5,8,14,98
49.95646697268108,10,5,8,15,102
49.0693578207881,10,5,8,16,106
49.46831694504993,10,5,9,1,114
48.03746639732979,10,5,9,2,118
45.85206024199605,10,5,9,3,122
41.14260584972591,10,5,9,4,126
44.56770125921777,10,5,9,6,130
52.09258100114252,10,5,9,7,134
59.77270023147546,10,5,9,8,138
105.23669718524845,10,5,9,9,142
61.84838846110604,10,5,9,10,146
57.75973615340707,10,5,9,11,150
55.62484178497141,10,5,9,12,154
54.1805067809583,10,5,9,13,158
52.96222775695807,10,5,9,14,162
51.879753848056474,10,5,9,15,166
50.72449979631276,10,5,9,16,170
50.7029284105284,10,5,10,1,178
48.970904701275366,10,5,10,2,182
46.517430958898714,10,5,10,3,186
41.49817154494502,10,5,10,4,190
44.03038734387903,10,5,10,6,194
50.622529573528126,10,5,10,7,198
55.58734373406469,10,5,10,8,202
61.82963522198142,10,5,10,9,206
108.36618343099514,10,5,10,10,210
64.01552981873633,10,5,10,11,214
59.260466422962175,10,5,10,12,218
56.90139182834016,10,5,10,13,222
55.1563831609975,10,5,10,14,226
53.6823013209481,10,5,10,15,230
52.225353617458744,10,5,10,16,234
51.72390354949264,10,5,11,1,242
49.762083628984676,10,5,11,2,246
47.06107118370451,10,5,11,3,250
41.77387543818405,10,5,11,4,254
43.68194187656825,10,5,11,6,2
49.72320936101215,10,5,11,7,6
53.82092515757917,10,5,11,8,10
57.739833500311335,10,5,11,9,14
63.981585045545586,10,5,11,10,18
110.93724558813396,10,5,11,11,22
64.68272748396453,10,5,11,12,26
59.92628569923731,10,5,11,13,30
57.314570546847655,10,5,11,14,34
55.35440572435548,10,5,11,15,38
53.555931143546246,10,5,11,16,42
52.807030754875974,10,5,12,1,50
50.55789668167829,10,5,12,2,54
47.57382194692587,10,5,12,3,58
41.98570013254599,10,5,12,4,62
43.37649974459731,10,5,12,6,66
49.021014682876235,10,5,12,7,70
52.594061621350406,10,5,12,8,74
55.60531828661536,10,5,12,9,78
59.27684182169492,10,5,12,10,82
64.67854467314129,10,5,12,11,86
110.24604594588565,10,5,12,12,90
65.252517888596,10,5,12,13,94
60.147533188991154,10,5,12,14,98
57.27576941547053,10,5,12,15,102
54.99221361021077,10,5,12,16,106
53.954373809145785,10,5,13,1,114
51.34293941481551,10,5,13,2,118
48.096700625857466,10,5,13,3,122
42.254148109795594,10,5,13,4,126
43.11507659780234,10,5,13,6,130
48.4169798099958,10,5,13,7,134
51.647702792873204,10,5,13,8,138
54.125715323609235,10,5,13,9,142
56.922804333951376,10,5,13,10,146
59.943151824152565,10,5,13,11,150
65.25788933233177,10,5,13,12,154
110.97601822800479,10,5,13,13,158
65.04566422395148,10,5,13,14,162
59.805733493162286,10,5,13,15,166
56.616992754169,10,5,13,16,170
55.33774456021351,10,5,14,1,178
52.25385936358978,10,5,14,2,182
48.66014856853041,10,5,14,3,186
42.47671624275433,10,5,14,4,190
42.80761634502094,10,5,14,6,194
47.88161464657036,10,5,14,7,198
50.80966245687217,10,5,14,8,202
52.93951081696929,10,5,14,9,206
55.16903034816731,10,5,14,10,210
57.35067604802773,10,5,14,11,214
60.147533188991154,10,5,14,12,218
65.04145754306013,10,5,14,13,222
109.93348700341362,10,5,14,14,226
64.59996662163809,10,5,14,15,230
58.9192128597038,10,5,14,16,234
57.390490849866026,10,5,15,1,242
53.38892908343521,10,5,15,2,246
49.322551849035065,10,5,15,3,250
42.72472173844387,10,5,15,4,254
42.55531762273818,10,5,15,6,2
47.36104728104854,10,5,15,7,6
49.931976927697434,10,5,15,8,10
51.856392500906445,10,5,15,9,14
53.69366261742881,10,5,15,10,18
55.33774456021351,10,5,15,11,22
57.31086420954034,10,5,15,12,26
59.805733493162286,10,5,15,13,30
64.59996662163809,10,5,15,14,34
109.23273520711768,10,5,15,15,38
63.36671049597884,10,5,15,16,42
61.61860837464005,10,5,16,1,50
55.11756224624575,10,5,16,2,54
50.13660515024074,10,5,16,3,58
43.063478010960885,10,5,16,4,62
42.2424745289839,10,5,16,6,66
46.745646834655716,10,5,16,7,70
49.10336588905781,10,5,16,8,74
50.7062068188537,10,5,16,9,78
52.242801840873724,10,5,16,10,82
53.55331388315016,10,5,16,11,86
54.998199822156046,10,5,16,12,90
56.60135114098314,10,5,16,13,94
58.915935574324834,10,5,16,14,98
63.4112772513224,10,5,16,15,102
107.42038813731726,10,5,16,16,106
44.65937463304795,10,6,7,1,114
44.29800226408552,10,6,7,2,118
43.78111348050516,10,6,7,3,122
42.78041721882171,10,6,7,4,126
40.50496662648593,10,6,7,5,130
92.72258496942528,10,6,7,7,134
50.4812711424763,10,6,7,8,138
48.01349696732427,10,6,7,9,142
47.04621859830002,10,6,7,10,146
46.81979180579586,10,6,7,11,150
46.67930405262773,10,6,7,12,154
46.122338011661235,10,6,7,13,158
45.56547230546531,10,6,7,14,162
45.275627218490555,10,6,7,15,166
45.0119895445161,10,6,7,16,170
49.25996854759849,10,6,8,1,178
48.85452344997996,10,6,8,2,182
47.57895594114951,10,6,8,3,186
46.044240753048314,10,6,8,4,190
42.898191015610884,10,6,8,5,194
50.43352111269872,10,6,8,7,198
102.64807218309336,10,6,8,8,202
58.06882644130077,10,6,8,9,206
55.03994949438951,10,6,8,10,210
53.652156982704504,10,6,8,11,214
52.77905768057151,10,6,8,12,218
52.038333792784556,10,6,8,13,222
51.28375300140645,10,6,8,14,226
50.27631340757569,10,6,8,15,230
49.76395438405112,10,6,8,16,234
51.4250301690919,10,6,9,1,242
50.987060503712115,10,6,9,2,246
49.284459899255836,10,6,9,3,250
47.365149162824615,10,6,9,4,254
43.7775157558099,10,6,9,5,2
48.01089106866656,10,6,9,7,6
58.09464073126196,10,6,9,8,10
104.82103809816059,10,6,9,9,14
62.14950285761808,10,6,9,10,18
58.480378452976424,10,6,9,11,22
56.70650863188278,10,6,9,12,26
55.52879122607561,10,6,9,13,30
54.38043372335219,10,6,9,14,34
53.078013567861625,10,6,9,15,38
52.24848373391687,10,6,9,16,42
53.19333561372813,10,6,10,1,50
52.4933994671934,10,6,10,2,54
50.47931405883139,10,6,10,3,58
48.25967105315452,10,6,10,4,62
44.32858216076201,10,6,10,5,66
47.06386390145773,10,6,10,7,70
54.454254083069486,10,6,10,8,74
61.551364873943655,10,6,10,9,78
109.2337797596779,10,6,10,10,82
65.2692093163203,10,6,10,11,86
60.86482131713956,10,6,10,12,90
58.76897651209368,10,6,10,13,94
57.10417523645642,10,6,10,14,98
55.40831933402311,10,6,10,15,102
54.282215704241075,10,6,10,16,106
54.64588933338505,10,6,11,1,114
53.65115027799357,10,6,11,2,118
51.37474668372021,10,6,11,3,122
48.92467678348702,10,6,11,4,126
44.69049347740465,10,6,11,5,130
46.52527675750807,10,6,11,7,134
53.030991888854956,10,6,11,8,138
57.82835365463705,10,6,11,9,142
65.24371761242283,10,6,11,10,146
112.5610249524314,10,6,11,11,150
66.64378421749812,10,6,11,12,154
62.157351228189974,10,6,11,13,158
59.66599605868748,10,6,11,14,162
57.43966743037911,10,6,11,15,166
55.95719304252354,10,6,11,16,170
