BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
4.257456,3.140087,1,11,3,9,10,176
4.00532,-0.005276,1,11,3,12,13,180
2.691746,0.00817,1,11,3,13,14,184
2.380782,0.004687,1,11,3,14,15,188
2.493438,0.001985,1,11,3,15,16,192
2.638334,0.009219,1,12,4,1,2,196
4.092546,0.000302,1,12,4,2,3,200
4.457587,-3.139534,1,12,4,5,6,204
2.942828,3.134592,1,12,4,6,7,208
2.551863,-3.141297,1,12,4,7,8,212
2.382238,-3.137208,1,12,4,8,9,216
2.805559,-3.136268,1,12,4,9,10,220
4.010538,-3.133223,1,12,4,10,11,224
4.122089,0.006621,1,12,4,13,14,228
2.609182,-0.000912,1,12,4,14,15,232
2.439178,0.002923,1,12,4,15,16,236
2.410582,0.015538,1,13,5,1,2,240
2.804213,0.005575,1,13,5,2,3,244
4.259138,-0.001661,1,13,5,3,4,248
4.316366,3.139188,1,13,5,6,7,252
2.803461,-3.136003,1,13,5,7,8,0
2.380256,-3.136849,1,13,5,8,9,4
2.467035,-3.127647,1,13,5,9,10,8
2.661498,3.14003,1,13,5,10,11,12
4.090371,-3.141172,1,13,5,11,12,16
3.893884,-0.003965,1,13,5,14,15,20
2.742975,0.00717,1,13,5,15,16,24
2.381409,0.004583,1,14,6,1,2,28
2.493438,0.001985,1,14,6,2,3,32
2.690556,0.008283,1,14,6,3,4,36
4.060499,-0.00585,1,14,6,4,5,40
4.145011,-3.141581,1,14,6,7,8,44
2.632742,-3.13181,1,14,6,8,9,48
2.493345,-3.139471,1,14,6,9,10,52
2.381746,-3.136883,1,14,6,10,11,56
2.745309,-3.134424,1,14,6,11,12,60
4.085742,-3.140573,1,14,6,12,13,64
4.033845,0.001457,1,14,6,15,16,68
2.633883,0.010342,1,15,7,1,2,72
2.436898,0.00387,1,15,7,2,3,76
2.324808,0.006551,1,15,7,3,4,80
2.659198,-0.000978,1,15,7,4,5,84
4.030491,0.001816,1,15,7,5,6,88
3.97506,-3.138913,1,15,7,8,9,92
2.743156,-3.134024,1,15,7,9,10,96
2.381444,-3.136742,1,15,7,10,11,100
2.436748,-3.138033,1,15,7,11,12,104
2.743633,-3.134123,1,15,7,12,13,108
4.141175,-3.141307,1,15,7,13,14,112
3.973827,0.002742,1,16,8,1,2,116
2.745711,0.007385,1,16,8,2,3,120
2.324687,0.006419,1,16,8,3,4,124
2.380291,0.005011,1,16,8,4,5,128
2.68928,0.008623,1,16,8,5,6,132
4.30935,-0.001824,1,16,8,6,7,136
4.255416,3.140337,1,16,8,9,10,140
2.690482,-3.132994,1,16,8,10,11,144
2.494013,-3.139485,1,16,8,11,12,148
2.383551,-3.136969,1,16,8,12,13,152
2.859642,-3.136823,1,16,8,13,14,156
4.257878,3.140261,1,16,8,14,15,160
4.123585,0.006691,1,1,9,2,3,164
2.63564,0.00941,1,1,9,3,4,168
2.410214,-0.007927,1,1,9,4,5,172
2.439729,0.002956,1,1,9,5,6,176
2.942593,-0.006817,1,1,9,6,7,180
4.202481,-0.001041,1,1,9,7,8,184
3.923139,-3.138836,1,1,9,10,11,188
2.748435,-3.134934,1,1,9,11,12,192
2.352613,3.134899,1,1,9,12,13,196
2.524283,-3.12941,1,1,9,13,14,200
2.886155,3.135708,1,1,9,14,15,204
4.257976,3.139857,1,1,9,15,16,208
4.037815,0.001404,1,2,10,3,4,212
2.748243,0.007021,1,2,10,4,5,216
2.441178,0.003148,1,2,10,5,6,220
2.607268,-0.000378,1,2,10,6,7,224
2.746898,0.007092,1,2,10,7,8,228
3.869592,0.003864,1,2,10,8,9,232
4.203116,3.140857,1,2,10,11,12,236
2.77365,3.138036,1,2,10,12,13,240
2.522539,-3.128925,1,2,10,13,14,244
2.549669,-3.140622,1,2,10,14,15,248
2.855839,-3.136572,1,2,10,15,16,252
4.170609,3.134605,1,3,11,1,2,0
4.063748,-0.005983,1,3,11,4,5,4
2.803607,0.005721,1,3,11,5,6,8
2.661273,-0.001468,1,3,11,6,7,12
2.467476,0.013936,1,3,11,7,8,16
2.661399,-0.001426,1,3,11,8,9,20
4.200487,-0.000702,1,3,11,9,10,24
4.091142,-3.141003,1,3,11,12,13,28
2.801247,-3.135691,1,3,11,13,14,32
2.465404,3.132851,1,3,11,14,15,36
2.551228,-3.140924,1,3,11,15,16,40
2.747827,-3.134877,1,4,12,1,2,44
4.146958,3.141176,1,4,12,2,3,48
4.457609,0.002148,1,4,12,5,6,52
3.027647,0.001192,1,4,12,6,7,56
2.491984,0.001972,1,4,12,7,8,60
2.381409,0.004583,1,4,12,8,9,64
2.716878,-0.002724,1,4,12,9,10,68
3.922437,0.002766,1,4,12,10,11,72
4.146628,3.14136,1,4,12,13,14,76
2.692101,-3.133475,1,4,12,14,15,80
2.522609,-3.12924,1,4,12,15,16,84
2.493215,-3.139603,1,5,13,1,2,88
2.856294,-3.136939,1,5,13,2,3,92
4.312733,3.139368,1,5,13,3,4,96
4.313139,-0.00214,1,5,13,6,7,100
2.746626,0.006918,1,5,13,7,8,104
2.324348,0.006203,1,5,13,8,9,108
2.382048,0.004568,1,5,13,9,10,112
2.636832,0.009475,1,5,13,10,11,116
4.036331,0.001244,1,5,13,11,12,120
4.091142,-3.141003,1,5,13,14,15,124
2.828517,3.136969,1,5,13,15,16,128
2.493146,-3.139287,1,6,14,1,2,132
